name,artist,id,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Shimmy Shimmy Ya,Ol' Dirty Bastard,3ABG1UQTk0eLYUAeWkmfMi,64,hip-hop,0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,audio_features,spotify:track:3ABG1UQTk0eLYUAeWkmfMi,https://api.spotify.com/v1/tracks/3ABG1UQTk0eLYUAeWkmfMi,https://api.spotify.com/v1/audio-analysis/3ABG1UQTk0eLYUAeWkmfMi,161400,4
LUST.,Kendrick Lamar,06FCvd7rrRcF3DdvWH5Isp,63,hip-hop,0.678,0.562,3,-9.197,0,0.508,0.193,0.0,0.104,0.566,94.241,audio_features,spotify:track:06FCvd7rrRcF3DdvWH5Isp,https://api.spotify.com/v1/tracks/06FCvd7rrRcF3DdvWH5Isp,https://api.spotify.com/v1/audio-analysis/06FCvd7rrRcF3DdvWH5Isp,307880,4
All Me,Drake,4kNvYhyl8R6m1vykVkcuBu,0,hip-hop,0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,audio_features,spotify:track:4kNvYhyl8R6m1vykVkcuBu,https://api.spotify.com/v1/tracks/4kNvYhyl8R6m1vykVkcuBu,https://api.spotify.com/v1/audio-analysis/4kNvYhyl8R6m1vykVkcuBu,270867,4
Don't Believe The Hype,Public Enemy,0VAoDsKh7Or84V8xP7p1Fs,0,hip-hop,0.884,0.472,11,-13.776,1,0.346,0.0142,0.0,0.142,0.826,98.425,audio_features,spotify:track:0VAoDsKh7Or84V8xP7p1Fs,https://api.spotify.com/v1/tracks/0VAoDsKh7Or84V8xP7p1Fs,https://api.spotify.com/v1/audio-analysis/0VAoDsKh7Or84V8xP7p1Fs,319493,4
Hot Summer,DJ Durel,3fEpuoSr8ufvyRR7s2jB3U,39,hip-hop,0.918,0.632,1,-6.979,1,0.278,0.0236,0.0,0.378,0.396,92.011,audio_features,spotify:track:3fEpuoSr8ufvyRR7s2jB3U,https://api.spotify.com/v1/tracks/3fEpuoSr8ufvyRR7s2jB3U,https://api.spotify.com/v1/audio-analysis/3fEpuoSr8ufvyRR7s2jB3U,231482,4
You Can Do It - Feat. Mack 10 And Ms Toi,Ice Cube,4r13PlX7hKjNxdyq5ukR5A,0,hip-hop,0.946,0.857,1,-4.498,0,0.159,0.000917,0.0,0.0525,0.882,99.88,audio_features,spotify:track:4r13PlX7hKjNxdyq5ukR5A,https://api.spotify.com/v1/tracks/4r13PlX7hKjNxdyq5ukR5A,https://api.spotify.com/v1/audio-analysis/4r13PlX7hKjNxdyq5ukR5A,259160,4
Purple Pills,D12,5IweeQZdY5XEzStLzUJG5t,64,hip-hop,0.78,0.634,1,-5.941,1,0.16,0.0199,2.98e-05,0.29,0.754,125.25,audio_features,spotify:track:5IweeQZdY5XEzStLzUJG5t,https://api.spotify.com/v1/tracks/5IweeQZdY5XEzStLzUJG5t,https://api.spotify.com/v1/audio-analysis/5IweeQZdY5XEzStLzUJG5t,304507,4
WIN,Jay Rock,6o6XM9jgPHopOG6SMTyHoE,0,hip-hop,0.879,0.595,1,-2.936,1,0.0889,0.0152,0.0,0.391,0.355,125.994,audio_features,spotify:track:6o6XM9jgPHopOG6SMTyHoE,https://api.spotify.com/v1/tracks/6o6XM9jgPHopOG6SMTyHoE,https://api.spotify.com/v1/audio-analysis/6o6XM9jgPHopOG6SMTyHoE,215227,4
2 Of Amerikaz Most Wanted,2Pac,6S5SJlNXgrUBTLa58NMwGk,58,hip-hop,0.853,0.876,1,-3.415,1,0.131,0.0426,0.00202,0.0548,0.845,99.236,audio_features,spotify:track:6S5SJlNXgrUBTLa58NMwGk,https://api.spotify.com/v1/tracks/6S5SJlNXgrUBTLa58NMwGk,https://api.spotify.com/v1/audio-analysis/6S5SJlNXgrUBTLa58NMwGk,246667,4
Forever,Drake,5UsLjwBaTHBX4ektWIr4XX,72,hip-hop,0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,audio_features,spotify:track:5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/audio-analysis/5UsLjwBaTHBX4ektWIr4XX,357707,5
Album of the Year - Freestyle,J. Cole,6rDaCGqcQB1urhpCrrD599,51,hip-hop,0.705,0.816,10,-7.046,0,0.32,0.0805,0.0,0.476,0.929,94.211,audio_features,spotify:track:6rDaCGqcQB1urhpCrrD599,https://api.spotify.com/v1/tracks/6rDaCGqcQB1urhpCrrD599,https://api.spotify.com/v1/audio-analysis/6rDaCGqcQB1urhpCrrD599,138872,4
4th Chamber,GZA,4qfUlchVD7WM4JhA5xio6m,55,hip-hop,0.708,0.447,1,-6.305,1,0.0952,0.0271,0.000728,0.102,0.0384,89.62,audio_features,spotify:track:4qfUlchVD7WM4JhA5xio6m,https://api.spotify.com/v1/tracks/4qfUlchVD7WM4JhA5xio6m,https://api.spotify.com/v1/audio-analysis/4qfUlchVD7WM4JhA5xio6m,276968,4
Nephew (feat. Lil Pump),Smokepurpp,0ibOcbkp2XG46Do8jcy0bL,0,hip-hop,0.792,0.454,9,-6.753,1,0.458,0.00422,0.0,0.285,0.674,161.993,audio_features,spotify:track:0ibOcbkp2XG46Do8jcy0bL,https://api.spotify.com/v1/tracks/0ibOcbkp2XG46Do8jcy0bL,https://api.spotify.com/v1/audio-analysis/0ibOcbkp2XG46Do8jcy0bL,202963,4
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,83,hip-hop,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
Wait,August Alsina,3ak6Fscs4qMoVsIwaDLgZv,44,hip-hop,0.582,0.671,1,-7.408,0,0.283,0.00326,2.5e-06,0.274,0.349,144.928,audio_features,spotify:track:3ak6Fscs4qMoVsIwaDLgZv,https://api.spotify.com/v1/tracks/3ak6Fscs4qMoVsIwaDLgZv,https://api.spotify.com/v1/audio-analysis/3ak6Fscs4qMoVsIwaDLgZv,205413,4
The Way I Am,Eminem,23wfXwnsPZYe5A1xXRHb3J,72,hip-hop,0.785,0.871,4,-2.692,0,0.265,0.144,0.0,0.309,0.315,87.248,audio_features,spotify:track:23wfXwnsPZYe5A1xXRHb3J,https://api.spotify.com/v1/tracks/23wfXwnsPZYe5A1xXRHb3J,https://api.spotify.com/v1/audio-analysis/23wfXwnsPZYe5A1xXRHb3J,290427,4
New Patek,Lil Uzi Vert,0Fpen1PTuEnCmOJtUU9Iud,59,hip-hop,0.85,0.785,8,-4.963,0,0.345,0.0367,0.0,0.155,0.718,145.063,audio_features,spotify:track:0Fpen1PTuEnCmOJtUU9Iud,https://api.spotify.com/v1/tracks/0Fpen1PTuEnCmOJtUU9Iud,https://api.spotify.com/v1/audio-analysis/0Fpen1PTuEnCmOJtUU9Iud,343099,4
Moves,Big Sean,0Fv5N0cHBsl4bzCbollCAS,51,hip-hop,0.812,0.523,2,-5.287,1,0.259,0.0432,0.0,0.154,0.381,75.524,audio_features,spotify:track:0Fv5N0cHBsl4bzCbollCAS,https://api.spotify.com/v1/tracks/0Fv5N0cHBsl4bzCbollCAS,https://api.spotify.com/v1/audio-analysis/0Fv5N0cHBsl4bzCbollCAS,142907,4
Real Thing (feat. Future),Tory Lanez,5XOmSGj94D3jHvFwxOjzVD,42,hip-hop,0.669,0.508,7,-7.502,0,0.357,0.00499,0.0,0.318,0.371,160.224,audio_features,spotify:track:5XOmSGj94D3jHvFwxOjzVD,https://api.spotify.com/v1/tracks/5XOmSGj94D3jHvFwxOjzVD,https://api.spotify.com/v1/audio-analysis/5XOmSGj94D3jHvFwxOjzVD,243173,4
Ain't Nothing (feat. Wiz Khalifa & Ty Dolla $ign),Juicy J,5HmhfuQOiPFowUEjN6ytZk,45,hip-hop,0.769,0.601,1,-8.402,1,0.171,0.0031,0.0,0.272,0.448,168.996,audio_features,spotify:track:5HmhfuQOiPFowUEjN6ytZk,https://api.spotify.com/v1/tracks/5HmhfuQOiPFowUEjN6ytZk,https://api.spotify.com/v1/audio-analysis/5HmhfuQOiPFowUEjN6ytZk,195347,4
Represent,Nas,4kxAgnWw4GKmqcuUiXn60o,38,hip-hop,0.708,0.832,1,-4.964,1,0.318,0.02,2.8e-06,0.189,0.618,92.428,audio_features,spotify:track:4kxAgnWw4GKmqcuUiXn60o,https://api.spotify.com/v1/tracks/4kxAgnWw4GKmqcuUiXn60o,https://api.spotify.com/v1/audio-analysis/4kxAgnWw4GKmqcuUiXn60o,252600,4
"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",A$AP Mob,4pdgV8qr9Oytcv6thCdiIZ,53,hip-hop,0.848,0.663,8,-5.606,0,0.245,0.523,0.0,0.108,0.333,133.993,audio_features,spotify:track:4pdgV8qr9Oytcv6thCdiIZ,https://api.spotify.com/v1/tracks/4pdgV8qr9Oytcv6thCdiIZ,https://api.spotify.com/v1/audio-analysis/4pdgV8qr9Oytcv6thCdiIZ,255413,4
DUCKWORTH.,Kendrick Lamar,0y9uTzK9cNKSAEHnpeRG8C,72,hip-hop,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,audio_features,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/audio-analysis/0y9uTzK9cNKSAEHnpeRG8C,248613,4
Nobody Else but You,Trey Songz,1HOUzEsetdIPSpAgRPhZQt,53,hip-hop,0.708,0.612,5,-6.379,0,0.122,0.0381,0.0,0.277,0.263,139.913,audio_features,spotify:track:1HOUzEsetdIPSpAgRPhZQt,https://api.spotify.com/v1/tracks/1HOUzEsetdIPSpAgRPhZQt,https://api.spotify.com/v1/audio-analysis/1HOUzEsetdIPSpAgRPhZQt,229013,4
Misunderstood,PnB Rock,3nxgKa7boB4WjD0X01MXtJ,44,hip-hop,0.724,0.452,1,-8.998,1,0.0884,0.223,0.0,0.118,0.139,141.903,audio_features,spotify:track:3nxgKa7boB4WjD0X01MXtJ,https://api.spotify.com/v1/tracks/3nxgKa7boB4WjD0X01MXtJ,https://api.spotify.com/v1/audio-analysis/3nxgKa7boB4WjD0X01MXtJ,248945,4
Don't Quit (feat. Travis Scott & Jeremih),DJ Khaled,4vv1KjUzPwrtDbozizSfQc,38,hip-hop,0.652,0.827,7,-3.98,0,0.0445,0.015,0.0,0.432,0.659,100.011,audio_features,spotify:track:4vv1KjUzPwrtDbozizSfQc,https://api.spotify.com/v1/tracks/4vv1KjUzPwrtDbozizSfQc,https://api.spotify.com/v1/audio-analysis/4vv1KjUzPwrtDbozizSfQc,229147,4
Resurrection,Common,4u7hiFNXUeTG3A4dqQrkcd,47,hip-hop,0.769,0.682,1,-12.584,1,0.354,0.0252,0.000384,0.702,0.433,91.486,audio_features,spotify:track:4u7hiFNXUeTG3A4dqQrkcd,https://api.spotify.com/v1/tracks/4u7hiFNXUeTG3A4dqQrkcd,https://api.spotify.com/v1/audio-analysis/4u7hiFNXUeTG3A4dqQrkcd,227827,4
Bring The Pain,Method Man,3F3R4uyTMkX9jRCEVVmdz6,56,hip-hop,0.835,0.456,6,-10.195,0,0.266,0.381,0.00364,0.16,0.225,101.889,audio_features,spotify:track:3F3R4uyTMkX9jRCEVVmdz6,https://api.spotify.com/v1/tracks/3F3R4uyTMkX9jRCEVVmdz6,https://api.spotify.com/v1/audio-analysis/3F3R4uyTMkX9jRCEVVmdz6,189760,4
Backseat Freestyle,Kendrick Lamar,3aGibUHhQyBsyumYHylw0K,65,hip-hop,0.547,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.645,77.878,audio_features,spotify:track:3aGibUHhQyBsyumYHylw0K,https://api.spotify.com/v1/tracks/3aGibUHhQyBsyumYHylw0K,https://api.spotify.com/v1/audio-analysis/3aGibUHhQyBsyumYHylw0K,212653,4
Alwayz Into Somethin',N.W.A.,6phmKeRhJUsiSBJgMkgjg8,57,hip-hop,0.709,0.874,7,-4.522,1,0.193,0.0114,0.0,0.213,0.832,88.546,audio_features,spotify:track:6phmKeRhJUsiSBJgMkgjg8,https://api.spotify.com/v1/tracks/6phmKeRhJUsiSBJgMkgjg8,https://api.spotify.com/v1/audio-analysis/6phmKeRhJUsiSBJgMkgjg8,264960,4
Spar (feat. 6LACK & Kodak Black),Dreezy,24lORMRGMv9sXpZJdN1PVm,42,hip-hop,0.878,0.676,6,-5.198,1,0.255,0.257,0.0,0.101,0.534,140.013,audio_features,spotify:track:24lORMRGMv9sXpZJdN1PVm,https://api.spotify.com/v1/tracks/24lORMRGMv9sXpZJdN1PVm,https://api.spotify.com/v1/audio-analysis/24lORMRGMv9sXpZJdN1PVm,231194,4
We Own It (Fast & Furious),2 Chainz,23WHTR4EN7QUx1oqa2z0zh,0,hip-hop,0.548,0.903,1,-4.562,0,0.409,0.0516,0.0,0.0529,0.552,172.042,audio_features,spotify:track:23WHTR4EN7QUx1oqa2z0zh,https://api.spotify.com/v1/tracks/23WHTR4EN7QUx1oqa2z0zh,https://api.spotify.com/v1/audio-analysis/23WHTR4EN7QUx1oqa2z0zh,227907,4
Canal St. (feat. Bones),A$AP Rocky,0rBMP6VVGRgwnzZCLpijyl,62,hip-hop,0.696,0.583,3,-9.351,0,0.301,0.308,0.0,0.0964,0.524,137.079,audio_features,spotify:track:0rBMP6VVGRgwnzZCLpijyl,https://api.spotify.com/v1/tracks/0rBMP6VVGRgwnzZCLpijyl,https://api.spotify.com/v1/audio-analysis/0rBMP6VVGRgwnzZCLpijyl,227427,4
Rich As Fuck,Lil Wayne,3Eq7yD58dIXqOgw1j7NFhY,0,hip-hop,0.612,0.593,1,-6.294,1,0.458,0.0395,0.0,0.484,0.883,130.583,audio_features,spotify:track:3Eq7yD58dIXqOgw1j7NFhY,https://api.spotify.com/v1/tracks/3Eq7yD58dIXqOgw1j7NFhY,https://api.spotify.com/v1/audio-analysis/3Eq7yD58dIXqOgw1j7NFhY,223173,4
California Love - Original Version,2Pac,3ia3dJETSOllPsv3LJkE35,79,hip-hop,0.763,0.85,7,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,audio_features,spotify:track:3ia3dJETSOllPsv3LJkE35,https://api.spotify.com/v1/tracks/3ia3dJETSOllPsv3LJkE35,https://api.spotify.com/v1/audio-analysis/3ia3dJETSOllPsv3LJkE35,284907,4
Tomorrow 'Til Infinity (feat. Gunna),Young Thug,6Zm6fxOVPzyArjrNPx9LRe,49,hip-hop,0.855,0.516,0,-6.972,1,0.0524,0.0261,2.74e-05,0.302,0.283,135.97,audio_features,spotify:track:6Zm6fxOVPzyArjrNPx9LRe,https://api.spotify.com/v1/tracks/6Zm6fxOVPzyArjrNPx9LRe,https://api.spotify.com/v1/audio-analysis/6Zm6fxOVPzyArjrNPx9LRe,228307,4
Moment Of Truth,Gang Starr,1fotoYONO343JjbC8XvPSl,55,hip-hop,0.532,0.819,6,-5.282,0,0.256,0.0157,0.0,0.371,0.595,90.189,audio_features,spotify:track:1fotoYONO343JjbC8XvPSl,https://api.spotify.com/v1/tracks/1fotoYONO343JjbC8XvPSl,https://api.spotify.com/v1/audio-analysis/1fotoYONO343JjbC8XvPSl,247333,4
Keep It On The Real,3X Krazy,53bbj9n9ZC9zHfgFFGPgvg,0,hip-hop,0.72,0.68,10,-4.162,0,0.0826,0.0147,0.0,0.211,0.489,95.184,audio_features,spotify:track:53bbj9n9ZC9zHfgFFGPgvg,https://api.spotify.com/v1/tracks/53bbj9n9ZC9zHfgFFGPgvg,https://api.spotify.com/v1/audio-analysis/53bbj9n9ZC9zHfgFFGPgvg,358467,4
Dip (feat. Nicki Minaj),Tyga,2qfR91VvO7hRp4IajDT08h,42,hip-hop,0.885,0.543,2,-6.338,1,0.2,0.0311,0.0,0.154,0.43,99.026,audio_features,spotify:track:2qfR91VvO7hRp4IajDT08h,https://api.spotify.com/v1/tracks/2qfR91VvO7hRp4IajDT08h,https://api.spotify.com/v1/audio-analysis/2qfR91VvO7hRp4IajDT08h,195992,4
Transportin',Kodak Black,1WIZiOuNO3woKfdlSK2gNn,74,hip-hop,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053,audio_features,spotify:track:1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/tracks/1WIZiOuNO3woKfdlSK2gNn,https://api.spotify.com/v1/audio-analysis/1WIZiOuNO3woKfdlSK2gNn,169345,4
Playinwitme (feat. Kehlani),KYLE,4F1yvJfQ7gJkrcgFJQDjOr,56,hip-hop,0.689,0.584,1,-5.768,0,0.119,0.339,0.0,0.297,0.676,156.572,audio_features,spotify:track:4F1yvJfQ7gJkrcgFJQDjOr,https://api.spotify.com/v1/tracks/4F1yvJfQ7gJkrcgFJQDjOr,https://api.spotify.com/v1/audio-analysis/4F1yvJfQ7gJkrcgFJQDjOr,191680,4
Feelins,PnB Rock,03w1u0L5fS0F7izSUkdqS2,44,hip-hop,0.63,0.782,6,-4.046,0,0.225,0.0464,0.0,0.0944,0.657,150.076,audio_features,spotify:track:03w1u0L5fS0F7izSUkdqS2,https://api.spotify.com/v1/tracks/03w1u0L5fS0F7izSUkdqS2,https://api.spotify.com/v1/audio-analysis/03w1u0L5fS0F7izSUkdqS2,221000,4
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,6YbhspuOar1D9WSSnfe7ds,66,hip-hop,0.553,0.652,0,-6.685,1,0.206,0.0897,0.0,0.111,0.551,94.505,audio_features,spotify:track:6YbhspuOar1D9WSSnfe7ds,https://api.spotify.com/v1/tracks/6YbhspuOar1D9WSSnfe7ds,https://api.spotify.com/v1/audio-analysis/6YbhspuOar1D9WSSnfe7ds,207347,4
White Iverson,Post Malone,6eT7xZZlB2mwyzJ2sUKG6w,73,hip-hop,0.675,0.561,7,-7.678,1,0.0352,0.233,0.0,0.0793,0.309,130.098,audio_features,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w,https://api.spotify.com/v1/audio-analysis/6eT7xZZlB2mwyzJ2sUKG6w,256533,4
Relationship (feat. Future),Young Thug,25oOaleife6E2MIKmFkPvg,66,hip-hop,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,audio_features,spotify:track:25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/tracks/25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/audio-analysis/25oOaleife6E2MIKmFkPvg,215307,4
I Tried,Bone Thugs-N-Harmony,2elA6JLRaQ6iB7hxiuTKN4,60,hip-hop,0.727,0.71,4,-6.142,1,0.0742,0.0104,0.0,0.107,0.378,81.995,audio_features,spotify:track:2elA6JLRaQ6iB7hxiuTKN4,https://api.spotify.com/v1/tracks/2elA6JLRaQ6iB7hxiuTKN4,https://api.spotify.com/v1/audio-analysis/2elA6JLRaQ6iB7hxiuTKN4,287480,4
Ultimate,Denzel Curry,6R0GRYk2vs2XuBVemYK5YZ,59,hip-hop,0.493,0.826,9,-3.106,1,0.311,0.095,3.42e-06,0.252,0.75,112.865,audio_features,spotify:track:6R0GRYk2vs2XuBVemYK5YZ,https://api.spotify.com/v1/tracks/6R0GRYk2vs2XuBVemYK5YZ,https://api.spotify.com/v1/audio-analysis/6R0GRYk2vs2XuBVemYK5YZ,189974,4
One Note Samba (Samba De Uma Nota So),Coleman Hawkins,1s6yfG2M25p8S36LSl9XFn,0,jazz,0.607,0.201,5,-17.356,0,0.0916,0.832,0.0144,0.11,0.628,152.87,audio_features,spotify:track:1s6yfG2M25p8S36LSl9XFn,https://api.spotify.com/v1/tracks/1s6yfG2M25p8S36LSl9XFn,https://api.spotify.com/v1/audio-analysis/1s6yfG2M25p8S36LSl9XFn,357533,4
Moanin',Charles Mingus,3rFzc8CLVDZ7OOtFa2jPYP,41,jazz,0.488,0.476,5,-10.316,0,0.0497,0.438,0.000279,0.11,0.583,110.951,audio_features,spotify:track:3rFzc8CLVDZ7OOtFa2jPYP,https://api.spotify.com/v1/tracks/3rFzc8CLVDZ7OOtFa2jPYP,https://api.spotify.com/v1/audio-analysis/3rFzc8CLVDZ7OOtFa2jPYP,482960,4
Maple Leaf Rag,Scott Joplin,5cO1oGqX8S2w96CwISPlLE,30,jazz,0.475,0.244,8,-23.051,1,0.0453,0.982,0.908,0.0922,0.808,89.881,audio_features,spotify:track:5cO1oGqX8S2w96CwISPlLE,https://api.spotify.com/v1/tracks/5cO1oGqX8S2w96CwISPlLE,https://api.spotify.com/v1/audio-analysis/5cO1oGqX8S2w96CwISPlLE,200107,4
The Duke,Anthony Braxton,53E4C9Ok06r1uGd6kOFkAs,0,jazz,0.53,0.174,1,-19.832,1,0.0428,0.53,0.473,0.123,0.285,129.727,audio_features,spotify:track:53E4C9Ok06r1uGd6kOFkAs,https://api.spotify.com/v1/tracks/53E4C9Ok06r1uGd6kOFkAs,https://api.spotify.com/v1/audio-analysis/53E4C9Ok06r1uGd6kOFkAs,748680,4
Such Sweet Thunder,Delfeayo Marsalis,4diUG4YVYzfNL7a3cawE7N,9,jazz,0.586,0.349,7,-13.492,1,0.0406,0.489,0.28,0.0711,0.382,102.493,audio_features,spotify:track:4diUG4YVYzfNL7a3cawE7N,https://api.spotify.com/v1/tracks/4diUG4YVYzfNL7a3cawE7N,https://api.spotify.com/v1/audio-analysis/4diUG4YVYzfNL7a3cawE7N,363566,4
Where or When,Wynton Marsalis,2JR1WeETsXmFR1kRC2oXXq,46,jazz,0.326,0.0575,4,-16.5,1,0.0393,0.99,0.887,0.281,0.301,127.397,audio_features,spotify:track:2JR1WeETsXmFR1kRC2oXXq,https://api.spotify.com/v1/tracks/2JR1WeETsXmFR1kRC2oXXq,https://api.spotify.com/v1/audio-analysis/2JR1WeETsXmFR1kRC2oXXq,168667,5
My One And Only Love,Chick Corea,21WlpZiXLelHjdoMUhHfrm,28,jazz,0.351,0.209,10,-23.533,0,0.0361,0.819,0.914,0.102,0.448,159.504,audio_features,spotify:track:21WlpZiXLelHjdoMUhHfrm,https://api.spotify.com/v1/tracks/21WlpZiXLelHjdoMUhHfrm,https://api.spotify.com/v1/audio-analysis/21WlpZiXLelHjdoMUhHfrm,216707,4
Laughing Club,Henry Threadgill & Make A Move,0rN5I9uWxtJqlND6tzqOxJ,0,jazz,0.442,0.552,1,-10.531,0,0.0349,0.116,0.017,0.224,0.365,109.904,audio_features,spotify:track:0rN5I9uWxtJqlND6tzqOxJ,https://api.spotify.com/v1/tracks/0rN5I9uWxtJqlND6tzqOxJ,https://api.spotify.com/v1/audio-analysis/0rN5I9uWxtJqlND6tzqOxJ,299240,3
Tensity,The Cannonball Adderley Quintet,2l2Wc0siUPFZg1SEHfkk7J,7,jazz,0.388,0.45,7,-9.894,0,0.0438,0.228,0.559,0.0949,0.312,91.863,audio_features,spotify:track:2l2Wc0siUPFZg1SEHfkk7J,https://api.spotify.com/v1/tracks/2l2Wc0siUPFZg1SEHfkk7J,https://api.spotify.com/v1/audio-analysis/2l2Wc0siUPFZg1SEHfkk7J,755440,4
Si tu vois ma mère,Sidney Bechet,1jjC4VuQ3vVS8Qw19BMksE,0,jazz,0.466,0.441,3,-10.881,1,0.0415,0.821,0.901,0.58,0.58,79.819,audio_features,spotify:track:1jjC4VuQ3vVS8Qw19BMksE,https://api.spotify.com/v1/tracks/1jjC4VuQ3vVS8Qw19BMksE,https://api.spotify.com/v1/audio-analysis/1jjC4VuQ3vVS8Qw19BMksE,195733,4
Birth,Keith Jarrett,1N8kgdsicbNkQE0QettJvg,16,jazz,0.392,0.119,5,-18.487,1,0.039,0.959,0.682,0.0972,0.179,103.886,audio_features,spotify:track:1N8kgdsicbNkQE0QettJvg,https://api.spotify.com/v1/tracks/1N8kgdsicbNkQE0QettJvg,https://api.spotify.com/v1/audio-analysis/1N8kgdsicbNkQE0QettJvg,376546,4
Summer Sun,Koop,6wwbh1JrF8ThylMDet0EYX,0,jazz,0.622,0.616,5,-7.356,0,0.0288,0.388,0.0014,0.0936,0.581,114.925,audio_features,spotify:track:6wwbh1JrF8ThylMDet0EYX,https://api.spotify.com/v1/tracks/6wwbh1JrF8ThylMDet0EYX,https://api.spotify.com/v1/audio-analysis/6wwbh1JrF8ThylMDet0EYX,227373,4
If Music Was That Easy,Skalpel,6yAPBF2E4QfcitKoKRiovS,18,jazz,0.793,0.449,7,-11.815,0,0.0293,0.444,0.917,0.0632,0.536,108.042,audio_features,spotify:track:6yAPBF2E4QfcitKoKRiovS,https://api.spotify.com/v1/tracks/6yAPBF2E4QfcitKoKRiovS,https://api.spotify.com/v1/audio-analysis/6yAPBF2E4QfcitKoKRiovS,202470,4
More Today Than Yesterday - Instrumental,Charles Earland,0hY1lriPizkVAlt4XXx1pG,20,jazz,0.624,0.675,5,-10.457,1,0.0492,0.846,0.907,0.255,0.654,137.454,audio_features,spotify:track:0hY1lriPizkVAlt4XXx1pG,https://api.spotify.com/v1/tracks/0hY1lriPizkVAlt4XXx1pG,https://api.spotify.com/v1/audio-analysis/0hY1lriPizkVAlt4XXx1pG,673840,4
Maiden Voyage,Herbie Hancock,0T1EaGm6b9eM7xBf4F1hlc,46,jazz,0.467,0.459,0,-9.706,0,0.0305,0.719,0.00312,0.0944,0.178,124.379,audio_features,spotify:track:0T1EaGm6b9eM7xBf4F1hlc,https://api.spotify.com/v1/tracks/0T1EaGm6b9eM7xBf4F1hlc,https://api.spotify.com/v1/audio-analysis/0T1EaGm6b9eM7xBf4F1hlc,477093,4
God Bless the Child,Sonny Rollins,7DUGRxCf9NFJffb5Eei8Ar,46,jazz,0.493,0.0421,2,-18.071,1,0.0347,0.913,0.173,0.0777,0.172,102.074,audio_features,spotify:track:7DUGRxCf9NFJffb5Eei8Ar,https://api.spotify.com/v1/tracks/7DUGRxCf9NFJffb5Eei8Ar,https://api.spotify.com/v1/audio-analysis/7DUGRxCf9NFJffb5Eei8Ar,447560,4
Nice Ending Folks!,Peter Kowald,58r6xU8haUwkpbTiDyMqXI,1,jazz,0.525,0.179,2,-18.055,1,0.0907,0.366,0.0274,0.0793,0.36,80.289,audio_features,spotify:track:58r6xU8haUwkpbTiDyMqXI,https://api.spotify.com/v1/tracks/58r6xU8haUwkpbTiDyMqXI,https://api.spotify.com/v1/audio-analysis/58r6xU8haUwkpbTiDyMqXI,349653,4
Acid,Ray Barretto,2hspCATOKb9llyIeMik89G,0,jazz,0.561,0.647,0,-8.578,1,0.0559,0.0336,0.872,0.0741,0.936,157.626,audio_features,spotify:track:2hspCATOKb9llyIeMik89G,https://api.spotify.com/v1/tracks/2hspCATOKb9llyIeMik89G,https://api.spotify.com/v1/audio-analysis/2hspCATOKb9llyIeMik89G,307760,4
Better Git It in Your Soul,Charles Mingus,16nJl8NnriCJxraco5Zssm,45,jazz,0.457,0.548,5,-12.486,0,0.0551,0.111,0.00016,0.103,0.76,88.8,audio_features,spotify:track:16nJl8NnriCJxraco5Zssm,https://api.spotify.com/v1/tracks/16nJl8NnriCJxraco5Zssm,https://api.spotify.com/v1/audio-analysis/16nJl8NnriCJxraco5Zssm,440840,4
